ResumeID,Rank,JobID,Score,Role
R004102,3,J000060,5,"ML Engineer"
R004103,1,J000015,5,"ML Engineer"
R004103,2,J000048,5,"ML Engineer"
R004103,3,J000073,5,"ML Engineer"
R004104,1,J000004,3,"ML Engineer"
R004104,2,J000015,3,"ML Engineer"
R004104,3,J000048,3,"ML Engineer"
R004105,1,J000007,3,"Software Engineer"
R004105,2,J000045,3,"Software Engineer"
R004105,3,J000051,3,"Software Engineer"
R004106,1,J000015,6,"ML Engineer"
R004106,2,J000048,6,"ML Engineer"
R004106,3,J000073,6,"ML Engineer"
R004107,1,J000008,2,"Product Manager"
R004107,2,J000013,2,"Product Manager"
R004107,3,J000019,2,"Product Manager"
R004108,1,J000001,1,"Data Analyst"
R004108,2,J000006,1,"Data Analyst"
R004108,3,J000009,1,"Data Analyst"
R004109,1,J000019,3,"Product Manager"
R004109,2,J000023,3,"Product Manager"
R004109,3,J000027,3,"Product Manager"
R004110,1,J000001,3,"Data Analyst"
R004110,2,J000006,3,"Data Analyst"
R004110,3,J000009,3,"Data Analyst"
R004111,1,J000002,5,"Data Scientist"
R004111,2,J000020,5,"Data Scientist"
R004111,3,J000032,5,"Data Scientist"
R004112,1,J000015,3,"ML Engineer"
R004112,2,J000048,3,"ML Engineer"
R004112,3,J000064,3,"ML Engineer"
R004113,1,J000019,5,"Product Manager"
R004113,2,J000023,5,"Product Manager"
R004113,3,J000028,5,"Product Manager"
R004114,1,J000008,2,"Product Manager"
R004114,2,J000013,2,"Product Manager"
R004114,3,J000019,2,"Product Manager"
R004115,1,J000019,3,"Product Manager"
R004115,2,J000023,3,"Product Manager"
R004115,3,J000028,3,"Product Manager"
R004116,1,J000002,2,"Data Scientist"
R004116,2,J000020,2,"Data Scientist"
R004116,3,J000022,2,"Data Scientist"
R004117,1,J000008,3,"Product Manager"
R004117,2,J000013,3,"Product Manager"
R004117,3,J000019,3,"Product Manager"
R004118,1,J000015,5,"ML Engineer"
R004118,2,J000047,5,"ML Engineer"
R004118,3,J000048,5,"ML Engineer"
R004119,1,J000003,2,"Software Engineer"
R004119,2,J000005,2,"Software Engineer"
R004119,3,J000007,2,"Software Engineer"
R004120,1,J000007,5,"Software Engineer"
R004120,2,J000068,5,"Software Engineer"
R004120,3,J000091,5,"Software Engineer"
R004121,1,J000002,5,"Data Scientist"
R004121,2,J000020,5,"Data Scientist"
R004121,3,J000032,5,"Data Scientist"
R004122,1,J000019,4,"Product Manager"
R004122,2,J000023,4,"Product Manager"
R004122,3,J000028,4,"Product Manager"
R004123,1,J000002,2,"Data Scientist"
R004123,2,J000020,2,"Data Scientist"
R004123,3,J000032,2,"Data Scientist"
R004124,1,J000005,3,"Software Engineer"
R004124,2,J000007,3,"Software Engineer"
R004124,3,J000034,3,"Software Engineer"
R004125,1,J000019,3,"Product Manager"
R004125,2,J000023,3,"Product Manager"
R004125,3,J000027,3,"Product Manager"
R004126,1,J000015,5,"ML Engineer"
R004126,2,J000048,5,"ML Engineer"
R004126,3,J000060,5,"ML Engineer"
R004127,1,J000015,5,"ML Engineer"
R004127,2,J000048,5,"ML Engineer"
R004127,3,J000064,5,"ML Engineer"
R004128,1,J000005,5,"Software Engineer"
R004128,2,J000007,5,"Software Engineer"
R004128,3,J000034,5,"Software Engineer"
R004129,1,J000005,5,"Software Engineer"
R004129,2,J000007,5,"Software Engineer"
R004129,3,J000068,5,"Software Engineer"
R004130,1,J000019,2,"Product Manager"
R004130,2,J000023,2,"Product Manager"
R004130,3,J000027,2,"Product Manager"
R004131,1,J000001,4,"Data Analyst"
R004131,2,J000006,4,"Data Analyst"
R004131,3,J000011,4,"Data Analyst"
R004132,1,J000015,5,"ML Engineer"
R004132,2,J000047,5,"ML Engineer"
R004132,3,J000048,5,"ML Engineer"
R004133,1,J000001,3,"Data Analyst"
R004133,2,J000006,3,"Data Analyst"
R004133,3,J000011,3,"Data Analyst"
R004134,1,J000004,4,"ML Engineer"
R004134,2,J000015,4,"ML Engineer"
R004134,3,J000047,4,"ML Engineer"
R004135,1,J000002,4,"Data Scientist"
R004135,2,J000020,4,"Data Scientist"
R004135,3,J000032,4,"Data Scientist"
R004136,1,J000019,3,"Product Manager"
R004136,2,J000023,3,"Product Manager"
R004136,3,J000028,3,"Product Manager"
R004137,1,J000002,4,"Data Scientist"
R004137,2,J000020,4,"Data Scientist"
R004137,3,J000022,4,"Data Scientist"
R004138,1,J000005,2,"Software Engineer"
R004138,2,J000007,2,"Software Engineer"
R004138,3,J000034,2,"Software Engineer"
R004139,1,J000007,3,"Software Engineer"
R004139,2,J000045,3,"Software Engineer"
R004139,3,J000068,3,"Software Engineer"
R004140,1,J000019,4,"Product Manager"
R004140,2,J000023,4,"Product Manager"
R004140,3,J000028,4,"Product Manager"
R004141,1,J000005,3,"Software Engineer"
R004141,2,J000007,3,"Software Engineer"
R004141,3,J000068,3,"Software Engineer"
R004142,1,J000002,7,"Data Scientist"
R004142,2,J000020,7,"Data Scientist"
R004142,3,J000032,7,"Data Scientist"
R004143,1,J000015,5,"ML Engineer"
R004143,2,J000047,5,"ML Engineer"
R004143,3,J000048,5,"ML Engineer"
R004144,1,J000002,2,"Data Scientist"
R004144,2,J000020,2,"Data Scientist"
R004144,3,J000022,2,"Data Scientist"
R004145,1,J000007,3,"Software Engineer"
R004145,2,J000045,3,"Software Engineer"
R004145,3,J000068,3,"Software Engineer"
R004146,1,J000004,2,"ML Engineer"
R004146,2,J000010,2,"ML Engineer"
R004146,3,J000015,2,"ML Engineer"
R004147,1,J000015,4,"ML Engineer"
R004147,2,J000048,4,"ML Engineer"
R004147,3,J000073,4,"ML Engineer"
R004148,1,J000001,2,"Data Analyst"
R004148,2,J000006,2,"Data Analyst"
R004148,3,J000009,2,"Data Analyst"
R004149,1,J000002,5,"Data Scientist"
R004149,2,J000020,5,"Data Scientist"
R004149,3,J000032,5,"Data Scientist"
R004150,1,J000019,4,"Product Manager"
R004150,2,J000023,4,"Product Manager"
R004150,3,J000027,4,"Product Manager"
R004151,1,J000007,5,"Software Engineer"
R004151,2,J000068,5,"Software Engineer"
R004151,3,J000091,5,"Software Engineer"
R004152,1,J000007,3,"Software Engineer"
R004152,2,J000068,3,"Software Engineer"
R004152,3,J000091,3,"Software Engineer"
R004153,1,J000002,6,"Data Scientist"
R004153,2,J000020,6,"Data Scientist"
R004153,3,J000032,6,"Data Scientist"
R004154,1,J000001,4,"Data Analyst"
R004154,2,J000006,4,"Data Analyst"
R004154,3,J000011,4,"Data Analyst"
R004155,1,J000002,6,"Data Scientist"
R004155,2,J000020,6,"Data Scientist"
R004155,3,J000032,6,"Data Scientist"
R004156,1,J000019,3,"Product Manager"
R004156,2,J000023,3,"Product Manager"
R004156,3,J000028,3,"Product Manager"
R004157,1,J000010,2,"ML Engineer"
R004157,2,J000015,2,"ML Engineer"
R004157,3,J000047,2,"ML Engineer"
R004158,1,J000001,5,"Data Analyst"
R004158,2,J000006,5,"Data Analyst"
R004158,3,J000011,5,"Data Analyst"
R004159,1,J000015,5,"ML Engineer"
R004159,2,J000048,5,"ML Engineer"
R004159,3,J000060,5,"ML Engineer"
R004160,1,J000002,5,"Data Scientist"
R004160,2,J000020,5,"Data Scientist"
R004160,3,J000032,5,"Data Scientist"
R004161,1,J000001,5,"Data Analyst"
R004161,2,J000006,5,"Data Analyst"
R004161,3,J000011,5,"Data Analyst"
R004162,1,J000019,4,"Product Manager"
R004162,2,J000023,4,"Product Manager"
R004162,3,J000027,4,"Product Manager"
R004163,1,J000019,4,"Product Manager"
R004163,2,J000023,4,"Product Manager"
R004163,3,J000028,4,"Product Manager"
R004164,1,J000005,2,"Software Engineer"
R004164,2,J000007,2,"Software Engineer"
R004164,3,J000034,2,"Software Engineer"
R004165,1,J000007,5,"Software Engineer"
R004165,2,J000068,5,"Software Engineer"
R004165,3,J000091,5,"Software Engineer"
R004166,1,J000015,4,"ML Engineer"
R004166,2,J000048,4,"ML Engineer"
R004166,3,J000060,4,"ML Engineer"
R004167,1,J000001,2,"Data Analyst"
R004167,2,J000006,2,"Data Analyst"
R004167,3,J000011,2,"Data Analyst"
R004168,1,J000007,5,"Software Engineer"
R004168,2,J000068,5,"Software Engineer"
R004168,3,J000091,5,"Software Engineer"
R004169,1,J000007,5,"Software Engineer"
R004169,2,J000068,5,"Software Engineer"
R004169,3,J000091,5,"Software Engineer"
R004170,1,J000019,3,"Product Manager"
R004170,2,J000023,3,"Product Manager"
R004170,3,J000028,3,"Product Manager"
R004171,1,J000007,3,"Software Engineer"
R004171,2,J000045,3,"Software Engineer"
R004171,3,J000068,3,"Software Engineer"
R004172,1,J000001,4,"Data Analyst"
R004172,2,J000006,4,"Data Analyst"
R004172,3,J000009,4,"Data Analyst"
R004173,1,J000015,6,"ML Engineer"
R004173,2,J000048,6,"ML Engineer"
R004173,3,J000073,6,"ML Engineer"
R004174,1,J000019,5,"Product Manager"
R004174,2,J000023,5,"Product Manager"
R004174,3,J000028,5,"Product Manager"
R004175,1,J000001,4,"Data Analyst"
R004175,2,J000006,4,"Data Analyst"
R004175,3,J000011,4,"Data Analyst"
R004176,1,J000019,5,"Product Manager"
R004176,2,J000023,5,"Product Manager"
R004176,3,J000028,5,"Product Manager"
R004177,1,J000001,3,"Data Analyst"
R004177,2,J000006,3,"Data Analyst"
R004177,3,J000009,3,"Data Analyst"
R004178,1,J000019,5,"Product Manager"
R004178,2,J000023,5,"Product Manager"
R004178,3,J000028,5,"Product Manager"
R004179,1,J000003,3,"Software Engineer"
R004179,2,J000005,3,"Software Engineer"
R004179,3,J000007,3,"Software Engineer"
R004180,1,J000001,4,"Data Analyst"
R004180,2,J000006,4,"Data Analyst"
R004180,3,J000011,4,"Data Analyst"
R004181,1,J000019,3,"Product Manager"
R004181,2,J000023,3,"Product Manager"
R004181,3,J000028,3,"Product Manager"
R004182,1,J000001,4,"Data Analyst"
R004182,2,J000006,4,"Data Analyst"
R004182,3,J000009,4,"Data Analyst"
R004183,1,J000015,6,"ML Engineer"
R004183,2,J000048,6,"ML Engineer"
R004183,3,J000073,6,"ML Engineer"
R004184,1,J000019,5,"Product Manager"
R004184,2,J000023,5,"Product Manager"
R004184,3,J000028,5,"Product Manager"
R004185,1,J000007,5,"Software Engineer"
R004185,2,J000068,5,"Software Engineer"
R004185,3,J000091,5,"Software Engineer"
R004186,1,J000001,3,"Data Analyst"
R004186,2,J000006,3,"Data Analyst"
R004186,3,J000009,3,"Data Analyst"
R004187,1,J000019,2,"Product Manager"
R004187,2,J000023,2,"Product Manager"
R004187,3,J000028,2,"Product Manager"
R004188,1,J000002,2,"Data Scientist"
R004188,2,J000020,2,"Data Scientist"
R004188,3,J000022,2,"Data Scientist"
R004189,1,J000008,2,"Product Manager"
R004189,2,J000019,2,"Product Manager"
R004189,3,J000023,2,"Product Manager"
R004190,1,J000001,4,"Data Analyst"
R004190,2,J000006,4,"Data Analyst"
R004190,3,J000009,4,"Data Analyst"
R004191,1,J000019,5,"Product Manager"
R004191,2,J000023,5,"Product Manager"
R004191,3,J000028,5,"Product Manager"
R004192,1,J000002,4,"Data Scientist"
R004192,2,J000016,4,"Data Scientist"
R004192,3,J000020,4,"Data Scientist"
R004193,1,J000002,3,"Data Scientist"
R004193,2,J000020,3,"Data Scientist"
R004193,3,J000032,3,"Data Scientist"
R004194,1,J000001,3,"Data Analyst"
R004194,2,J000006,3,"Data Analyst"
R004194,3,J000009,3,"Data Analyst"
R004195,1,J000001,5,"Data Analyst"
R004195,2,J000006,5,"Data Analyst"
R004195,3,J000011,5,"Data Analyst"
R004196,1,J000005,1,"Software Engineer"
R004196,2,J000007,1,"Software Engineer"
R004196,3,J000034,1,"Software Engineer"
R004197,1,J000004,3,"ML Engineer"
R004197,2,J000015,3,"ML Engineer"
R004197,3,J000026,3,"ML Engineer"
R004198,1,J000002,2,"Data Scientist"
R004198,2,J000016,2,"Data Scientist"
R004198,3,J000020,2,"Data Scientist"
R004199,1,J000001,5,"Data Analyst"
R004199,2,J000006,5,"Data Analyst"
R004199,3,J000011,5,"Data Analyst"
R004200,1,J000001,4,"Data Analyst"
R004200,2,J000006,4,"Data Analyst"
R004200,3,J000009,4,"Data Analyst"
R004201,1,J000019,4,"Product Manager"
R004201,2,J000023,4,"Product Manager"
R004201,3,J000028,4,"Product Manager"
R004202,1,J000007,6,"Software Engineer"
R004202,2,J000068,6,"Software Engineer"
R004202,3,J000091,6,"Software Engineer"
R004203,1,J000007,6,"Software Engineer"
R004203,2,J000068,6,"Software Engineer"
R004203,3,J000091,6,"Software Engineer"
R004204,1,J000007,4,"Software Engineer"
R004204,2,J000068,4,"Software Engineer"
R004204,3,J000091,4,"Software Engineer"
R004205,1,J000005,4,"Software Engineer"
R004205,2,J000007,4,"Software Engineer"
R004205,3,J000034,4,"Software Engineer"
R004206,1,J000015,5,"ML Engineer"
R004206,2,J000048,5,"ML Engineer"
R004206,3,J000073,5,"ML Engineer"
R004207,1,J000002,2,"Data Scientist"
R004207,2,J000016,2,"Data Scientist"
R004207,3,J000020,2,"Data Scientist"
R004208,1,J000005,5,"Software Engineer"
R004208,2,J000007,5,"Software Engineer"
R004208,3,J000068,5,"Software Engineer"
R004209,1,J000002,4,"Data Scientist"
R004209,2,J000020,4,"Data Scientist"
R004209,3,J000032,4,"Data Scientist"
R004210,1,J000002,3,"Data Scientist"
R004210,2,J000020,3,"Data Scientist"
R004210,3,J000032,3,"Data Scientist"
R004211,1,J000019,3,"Product Manager"
R004211,2,J000023,3,"Product Manager"
R004211,3,J000027,3,"Product Manager"
R004212,1,J000001,5,"Data Analyst"
R004212,2,J000006,5,"Data Analyst"
R004212,3,J000011,5,"Data Analyst"
R004213,1,J000015,6,"ML Engineer"
R004213,2,J000048,6,"ML Engineer"
R004213,3,J000064,6,"ML Engineer"
R004214,1,J000001,2,"Data Analyst"
R004214,2,J000006,2,"Data Analyst"
R004214,3,J000009,2,"Data Analyst"
R004215,1,J000002,3,"Data Scientist"
R004215,2,J000016,3,"Data Scientist"
R004215,3,J000020,3,"Data Scientist"
R004216,1,J000002,1,"Data Scientist"
R004216,2,J000016,1,"Data Scientist"
R004216,3,J000020,1,"Data Scientist"
R004217,1,J000007,6,"Software Engineer"
R004217,2,J000068,6,"Software Engineer"
R004217,3,J000091,6,"Software Engineer"
R004218,1,J000002,2,"Data Scientist"
R004218,2,J000020,2,"Data Scientist"
R004218,3,J000022,2,"Data Scientist"
R004219,1,J000002,3,"Data Scientist"
R004219,2,J000020,3,"Data Scientist"
R004219,3,J000032,3,"Data Scientist"
R004220,1,J000005,4,"Software Engineer"
R004220,2,J000007,4,"Software Engineer"
R004220,3,J000038,4,"Software Engineer"
R004221,1,J000019,5,"Product Manager"
R004221,2,J000023,5,"Product Manager"
R004221,3,J000028,5,"Product Manager"
R004222,1,J000019,4,"Product Manager"
R004222,2,J000023,4,"Product Manager"
R004222,3,J000027,4,"Product Manager"
R004223,1,J000005,4,"Software Engineer"
R004223,2,J000007,4,"Software Engineer"
R004223,3,J000068,4,"Software Engineer"
R004224,1,J000005,3,"Software Engineer"
R004224,2,J000007,3,"Software Engineer"
R004224,3,J000034,3,"Software Engineer"
R004225,1,J000004,3,"ML Engineer"
R004225,2,J000015,3,"ML Engineer"
R004225,3,J000048,3,"ML Engineer"
R004226,1,J000019,4,"Product Manager"
R004226,2,J000023,4,"Product Manager"
R004226,3,J000028,4,"Product Manager"
R004227,1,J000001,6,"Data Analyst"
R004227,2,J000006,6,"Data Analyst"
R004227,3,J000011,6,"Data Analyst"
R004228,1,J000015,5,"ML Engineer"
R004228,2,J000048,5,"ML Engineer"
R004228,3,J000073,5,"ML Engineer"
R004229,1,J000007,2,"Software Engineer"
R004229,2,J000040,2,"Software Engineer"
R004229,3,J000045,2,"Software Engineer"
R004230,1,J000019,5,"Product Manager"
R004230,2,J000023,5,"Product Manager"
R004230,3,J000028,5,"Product Manager"
R004231,1,J000007,4,"Software Engineer"
R004231,2,J000045,4,"Software Engineer"
R004231,3,J000068,4,"Software Engineer"
R004232,1,J000019,5,"Product Manager"
R004232,2,J000023,5,"Product Manager"
R004232,3,J000028,5,"Product Manager"
R004233,1,J000019,5,"Product Manager"
R004233,2,J000023,5,"Product Manager"
R004233,3,J000028,5,"Product Manager"
R004234,1,J000001,5,"Data Analyst"
R004234,2,J000006,5,"Data Analyst"
R004234,3,J000011,5,"Data Analyst"
R004235,1,J000019,2,"Product Manager"
R004235,2,J000023,2,"Product Manager"
R004235,3,J000027,2,"Product Manager"
R004236,1,J000005,4,"Software Engineer"
R004236,2,J000007,4,"Software Engineer"
R004236,3,J000068,4,"Software Engineer"
R004237,1,J000010,2,"ML Engineer"
R004237,2,J000014,2,"ML Engineer"
R004237,3,J000015,2,"ML Engineer"
R004238,1,J000015,4,"ML Engineer"
R004238,2,J000048,4,"ML Engineer"
R004238,3,J000060,4,"ML Engineer"
R004239,1,J000002,5,"Data Scientist"
R004239,2,J000020,5,"Data Scientist"
R004239,3,J000032,5,"Data Scientist"
R004240,1,J000019,3,"Product Manager"
R004240,2,J000023,3,"Product Manager"
R004240,3,J000027,3,"Product Manager"
R004241,1,J000007,6,"Software Engineer"
R004241,2,J000068,6,"Software Engineer"
R004241,3,J000091,6,"Software Engineer"
R004242,1,J000001,1,"Data Analyst"
R004242,2,J000006,1,"Data Analyst"
R004242,3,J000009,1,"Data Analyst"
R004243,1,J000001,3,"Data Analyst"
R004243,2,J000006,3,"Data Analyst"
R004243,3,J000009,3,"Data Analyst"
R004244,1,J000002,5,"Data Scientist"
R004244,2,J000020,5,"Data Scientist"
R004244,3,J000032,5,"Data Scientist"
R004245,1,J000001,4,"Data Analyst"
R004245,2,J000006,4,"Data Analyst"
R004245,3,J000011,4,"Data Analyst"
R004246,1,J000015,5,"ML Engineer"
R004246,2,J000048,5,"ML Engineer"
R004246,3,J000064,5,"ML Engineer"
R004247,1,J000001,2,"Data Analyst"
R004247,2,J000006,2,"Data Analyst"
R004247,3,J000009,2,"Data Analyst"
R004248,1,J000001,4,"Data Analyst"
R004248,2,J000006,4,"Data Analyst"
R004248,3,J000011,4,"Data Analyst"
R004249,1,J000019,5,"Product Manager"
R004249,2,J000023,5,"Product Manager"
R004249,3,J000028,5,"Product Manager"
R004250,1,J000015,6,"ML Engineer"
R004250,2,J000048,6,"ML Engineer"
R004250,3,J000073,6,"ML Engineer"
R004251,1,J000002,4,"Data Scientist"
R004251,2,J000020,4,"Data Scientist"
R004251,3,J000032,4,"Data Scientist"
R004252,1,J000002,4,"Data Scientist"
R004252,2,J000020,4,"Data Scientist"
R004252,3,J000032,4,"Data Scientist"
R004253,1,J000001,3,"Data Analyst"
R004253,2,J000006,3,"Data Analyst"
R004253,3,J000009,3,"Data Analyst"
R004254,1,J000002,3,"Data Scientist"
R004254,2,J000020,3,"Data Scientist"
R004254,3,J000032,3,"Data Scientist"
R004255,1,J000005,2,"Software Engineer"
R004255,2,J000007,2,"Software Engineer"
R004255,3,J000034,2,"Software Engineer"
R004256,1,J000001,4,"Data Analyst"
R004256,2,J000006,4,"Data Analyst"
R004256,3,J000009,4,"Data Analyst"
R004257,1,J000019,5,"Product Manager"
R004257,2,J000023,5,"Product Manager"
R004257,3,J000028,5,"Product Manager"
R004258,1,J000002,3,"Data Scientist"
R004258,2,J000016,3,"Data Scientist"
R004258,3,J000020,3,"Data Scientist"
R004259,1,J000019,5,"Product Manager"
R004259,2,J000023,5,"Product Manager"
R004259,3,J000028,5,"Product Manager"
R004260,1,J000001,4,"Data Analyst"
R004260,2,J000006,4,"Data Analyst"
R004260,3,J000009,4,"Data Analyst"
R004261,1,J000001,2,"Data Analyst"
R004261,2,J000006,2,"Data Analyst"
R004261,3,J000009,2,"Data Analyst"
R004262,1,J000007,5,"Software Engineer"
R004262,2,J000068,5,"Software Engineer"
R004262,3,J000091,5,"Software Engineer"
R004263,1,J000001,5,"Data Analyst"
R004263,2,J000006,5,"Data Analyst"
R004263,3,J000009,5,"Data Analyst"
R004264,1,J000015,5,"ML Engineer"
R004264,2,J000047,5,"ML Engineer"
R004264,3,J000048,5,"ML Engineer"
R004265,1,J000015,3,"ML Engineer"
R004265,2,J000048,3,"ML Engineer"
R004265,3,J000060,3,"ML Engineer"
R004266,1,J000005,3,"Software Engineer"
R004266,2,J000007,3,"Software Engineer"
R004266,3,J000034,3,"Software Engineer"
R004267,1,J000002,2,"Data Scientist"
R004267,2,J000020,2,"Data Scientist"
R004267,3,J000032,2,"Data Scientist"
R004269,1,J000001,5,"Data Analyst"
R004269,2,J000006,5,"Data Analyst"
R004269,3,J000011,5,"Data Analyst"
R004270,1,J000015,5,"ML Engineer"
R004270,2,J000048,5,"ML Engineer"
R004270,3,J000073,5,"ML Engineer"
R004271,1,J000001,4,"Data Analyst"
R004271,2,J000006,4,"Data Analyst"
R004271,3,J000011,4,"Data Analyst"
R004272,1,J000005,4,"Software Engineer"
R004272,2,J000007,4,"Software Engineer"
R004272,3,J000034,4,"Software Engineer"
R004273,1,J000008,2,"Product Manager"
R004273,2,J000019,2,"Product Manager"
R004273,3,J000023,2,"Product Manager"
R004274,1,J000019,4,"Product Manager"
R004274,2,J000023,4,"Product Manager"
R004274,3,J000028,4,"Product Manager"
R004275,1,J000002,5,"Data Scientist"
R004275,2,J000020,5,"Data Scientist"
R004275,3,J000032,5,"Data Scientist"
R004276,1,J000007,6,"Software Engineer"
R004276,2,J000068,6,"Software Engineer"
R004276,3,J000091,6,"Software Engineer"
R004277,1,J000002,2,"Data Scientist"
R004277,2,J000020,2,"Data Scientist"
R004277,3,J000022,2,"Data Scientist"
R004278,1,J000001,3,"Data Analyst"
R004278,2,J000006,3,"Data Analyst"
R004278,3,J000011,3,"Data Analyst"
R004279,1,J000001,4,"Data Analyst"
R004279,2,J000006,4,"Data Analyst"
R004279,3,J000011,4,"Data Analyst"
R004280,1,J000002,4,"Data Scientist"
R004280,2,J000020,4,"Data Scientist"
R004280,3,J000022,4,"Data Scientist"
R004281,1,J000001,4,"Data Analyst"
R004281,2,J000006,4,"Data Analyst"
R004281,3,J000011,4,"Data Analyst"
R004282,1,J000004,2,"ML Engineer"
R004282,2,J000010,2,"ML Engineer"
R004282,3,J000015,2,"ML Engineer"
R004283,1,J000002,2,"Data Scientist"
R004283,2,J000016,2,"Data Scientist"
R004283,3,J000020,2,"Data Scientist"
R004284,1,J000001,4,"Data Analyst"
R004284,2,J000006,4,"Data Analyst"
R004284,3,J000009,4,"Data Analyst"
R004285,1,J000019,5,"Product Manager"
R004285,2,J000023,5,"Product Manager"
R004285,3,J000028,5,"Product Manager"
R004286,1,J000002,4,"Data Scientist"
R004286,2,J000020,4,"Data Scientist"
R004286,3,J000032,4,"Data Scientist"
R004287,1,J000001,6,"Data Analyst"
